asset_id,asset_key,asset_version,asset_type,asset_layer,trait_code,trait_label_zh,facet_key,facet_slug,facet_label_zh,facet_role,facet_direction,module_key,section_key,slot_key,copy_role,reading_mode,title_zh,summary_zh,body_zh,short_body_zh,benefit_zh,cost_zh,common_misread_zh,action_zh,selection_priority,selection_specificity,fallback_allowed,render_surface,qa_status,ready_for_pilot,runtime_use,production_use_allowed,facet_support_inference_only,facet_support_item_count,facet_support_confidence,facet_support_not_independent_measurement,facet_support_requires_method_boundary,safety_tags,canonical_support
big5_facet_v0_1_a4_facet_glossary,big5_facet_v0_1_a4_facet_glossary,v0_1,facet_glossary,L5_facet_precision,A,宜人性,A4,cooperation,合作调和,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.a4.glossary,user_visible_body,standard|deep,合作调和：宜人性的细部观察入口,用于解释 A4 合作调和 大致观察什么。,合作调和是宜人性下面的一个细部入口，主要观察一个人是否倾向降低冲突、让步协商和维持关系可继续。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当合作、信任、边界与关系承接出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。,用于解释 A4 合作调和 大致观察什么。,帮助用户把宜人性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把合作调和当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a4_facet_high_reframe,big5_facet_v0_1_a4_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A4,cooperation,合作调和,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.a4.high_reframe,user_visible_body,standard|deep,合作调和偏高：优势、代价与常见误读,用于解释 A4 合作调和 大致观察什么。,当合作调和偏高时，通常表示更愿意通过协商和让步降低摩擦，让关系保持可运转。它的帮助在于：能帮助团队渡过紧张阶段，也让对话不轻易破裂。它的代价在于：可能为了和平延后必要边界，问题拖得更久。常见误读是：别人可能以为你没有立场，其实你是在保护关系连续性。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：把可让步与不可让步分开，先说清底线再协商。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A4 合作调和 大致观察什么。,能帮助团队渡过紧张阶段，也让对话不轻易破裂,可能为了和平延后必要边界，问题拖得更久,别人可能以为你没有立场，其实你是在保护关系连续性,把可让步与不可让步分开，先说清底线再协商,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a4_facet_low_reframe,big5_facet_v0_1_a4_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A4,cooperation,合作调和,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.a4.low_reframe,user_visible_body,standard|deep,合作调和偏低：优势、代价与常见误读,用于解释 A4 合作调和 大致观察什么。,当合作调和偏低时，通常表示更不愿为了表面和气牺牲判断，必要时会直接指出问题。它的帮助在于：能保护事实和边界，也减少被模糊期待绑架。它的代价在于：可能让冲突显得更快、更硬，关系承接压力上升。常见误读是：别人可能以为你不好相处，其实你是在拒绝无效和平。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：先讲共同目标，再讲分歧，降低压强但不放弃边界。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A4 合作调和 大致观察什么。,能保护事实和边界，也减少被模糊期待绑架,可能让冲突显得更快、更硬，关系承接压力上升,别人可能以为你不好相处，其实你是在拒绝无效和平,先讲共同目标，再讲分歧，降低压强但不放弃边界,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a5_facet_glossary,big5_facet_v0_1_a5_facet_glossary,v0_1,facet_glossary,L5_facet_precision,A,宜人性,A5,modesty,谦逊表达,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.a5.glossary,user_visible_body,standard|deep,谦逊表达：宜人性的细部观察入口,用于解释 A5 谦逊表达 大致观察什么。,谦逊表达是宜人性下面的一个细部入口，主要观察一个人是否倾向低调表达自己的贡献、能力和优势。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当合作、信任、边界与关系承接出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A5 谦逊表达 大致观察什么。,帮助用户把宜人性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把谦逊表达当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a5_facet_high_reframe,big5_facet_v0_1_a5_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A5,modesty,谦逊表达,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.a5.high_reframe,user_visible_body,standard|deep,谦逊表达偏高：优势、代价与常见误读,用于解释 A5 谦逊表达 大致观察什么。,当谦逊表达偏高时，通常表示更容易保持低调，不会急着把自己推到中心。它的帮助在于：能减少竞争感，也让合作氛围更温和。它的代价在于：可能让贡献不可见，机会被更会表达的人拿走。常见误读是：别人可能以为你没想法，其实你可能只是少包装自己。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：把贡献说成事实记录，而不是自我夸耀。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A5 谦逊表达 大致观察什么。,能减少竞争感，也让合作氛围更温和,可能让贡献不可见，机会被更会表达的人拿走,别人可能以为你没想法，其实你可能只是少包装自己,把贡献说成事实记录，而不是自我夸耀,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a5_facet_low_reframe,big5_facet_v0_1_a5_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A5,modesty,谦逊表达,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.a5.low_reframe,user_visible_body,standard|deep,谦逊表达偏低：优势、代价与常见误读,用于解释 A5 谦逊表达 大致观察什么。,当谦逊表达偏低时，通常表示更愿意表达成果、能力和主张，让他人看到你的价值。它的帮助在于：能提高可见度，也更容易获得资源和位置。它的代价在于：可能被误读为强势或不够谦和。常见误读是：别人可能以为你爱表现，其实你是在让贡献可被识别。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：表达时加入证据和团队贡献，降低自我推销感。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A5 谦逊表达 大致观察什么。,能提高可见度，也更容易获得资源和位置,可能被误读为强势或不够谦和,别人可能以为你爱表现，其实你是在让贡献可被识别,表达时加入证据和团队贡献，降低自我推销感,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a6_facet_glossary,big5_facet_v0_1_a6_facet_glossary,v0_1,facet_glossary,L5_facet_precision,A,宜人性,A6,sympathy,共情反应,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.a6.glossary,user_visible_body,standard|deep,共情反应：宜人性的细部观察入口,用于解释 A6 共情反应 大致观察什么。,共情反应是宜人性下面的一个细部入口，主要观察一个人是否容易被他人痛苦、脆弱和处境牵动。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当合作、信任、边界与关系承接出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A6 共情反应 大致观察什么。,帮助用户把宜人性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把共情反应当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a6_facet_high_reframe,big5_facet_v0_1_a6_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A6,sympathy,共情反应,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.a6.high_reframe,user_visible_body,standard|deep,共情反应偏高：优势、代价与常见误读,用于解释 A6 共情反应 大致观察什么。,当共情反应偏高时，通常表示更容易感到他人的处境，愿意给出理解和支持。它的帮助在于：能让关系更有温度，也让冲突后的修复更容易发生。它的代价在于：可能被他人的情绪拖住，难以区分同理和承担。常见误读是：别人可能以为你应该一直接住情绪，其实共情也需要边界。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：把理解和负责分开：我理解你，但不一定能替你处理。,用于解释 A6 共情反应 大致观察什么。,能让关系更有温度，也让冲突后的修复更容易发生,可能被他人的情绪拖住，难以区分同理和承担,别人可能以为你应该一直接住情绪，其实共情也需要边界,把理解和负责分开：我理解你，但不一定能替你处理,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a6_facet_low_reframe,big5_facet_v0_1_a6_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A6,sympathy,共情反应,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.a6.low_reframe,user_visible_body,standard|deep,共情反应偏低：优势、代价与常见误读,用于解释 A6 共情反应 大致观察什么。,当共情反应偏低时，通常表示更不容易被他人情绪直接牵动，能保持判断距离。它的帮助在于：能在压力场景里保持清楚，不轻易被情绪淹没。它的代价在于：可能被误读为冷淡或不够关心。常见误读是：别人可能以为你没有共情，其实你可能只是更重事实边界。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：先承认对方处境，再说明你能支持的范围。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A6 共情反应 大致观察什么。,能在压力场景里保持清楚，不轻易被情绪淹没,可能被误读为冷淡或不够关心,别人可能以为你没有共情，其实你可能只是更重事实边界,先承认对方处境，再说明你能支持的范围,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_n1_facet_glossary,big5_facet_v0_1_n1_facet_glossary,v0_1,facet_glossary,L5_facet_precision,N,情绪性,N1,anxiety,焦虑预警,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.n1.glossary,user_visible_body,standard|deep,焦虑预警：情绪性的细部观察入口,用于解释 N1 焦虑预警 大致观察什么。,焦虑预警是情绪性下面的一个细部入口，主要观察一个人是否容易提前感到风险、不确定和可能出错的信号。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当压力体感、风险预警与恢复成本出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。,用于解释 N1 焦虑预警 大致观察什么。,帮助用户把情绪性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把焦虑预警当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_n1_facet_high_reframe,big5_facet_v0_1_n1_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,N,情绪性,N1,anxiety,焦虑预警,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.n1.high_reframe,user_visible_body,standard|deep,焦虑预警偏高：压力信号感知更早亮起,用于解释 N1 焦虑预警 大致观察什么。,当焦虑预警偏高时，通常表示更容易提前察觉风险、误差和关系张力，系统会更早亮灯。它的帮助在于：能帮助你在问题变大前发现裂缝，是压力信号感知的来源。它的代价在于：可能在事情尚未发生前就承担心理成本。常见误读是：别人可能以为你想太多，其实你是在提前扫描风险，不是玻璃心。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：把预警写成可验证问题：真实风险是什么，下一步能确认什么。,用于解释 N1 焦虑预警 大致观察什么。,能帮助你在问题变大前发现裂缝，是压力信号感知的来源,可能在事情尚未发生前就承担心理成本,别人可能以为你想太多，其实你是在提前扫描风险，不是玻璃心,把预警写成可验证问题：真实风险是什么，下一步能确认什么,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,压力信号感知|不是玻璃心
big5_facet_v0_1_n1_facet_low_reframe,big5_facet_v0_1_n1_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,N,情绪性,N1,anxiety,焦虑预警,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.n1.low_reframe,user_visible_body,standard|deep,焦虑预警偏低：优势、代价与常见误读,用于解释 N1 焦虑预警 大致观察什么。,当焦虑预警偏低时，通常表示更不容易被不确定性拉高，压力来临时基线更稳。它的帮助在于：能减少提前内耗，也更容易在波动中保持节奏。它的代价在于：可能较晚发现早期风险，直到问题变明显才处理。常见误读是：别人可能以为你很稳，其实你也需要保留风险雷达。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：定期做一次低成本风险检查，避免稳定变成迟钝。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 N1 焦虑预警 大致观察什么。,能减少提前内耗，也更容易在波动中保持节奏,可能较晚发现早期风险，直到问题变明显才处理,别人可能以为你很稳，其实你也需要保留风险雷达,定期做一次低成本风险检查，避免稳定变成迟钝,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,不是玻璃心
big5_facet_v0_1_n2_facet_glossary,big5_facet_v0_1_n2_facet_glossary,v0_1,facet_glossary,L5_facet_precision,N,情绪性,N2,anger,受挫反应,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.n2.glossary,user_visible_body,standard|deep,受挫反应：情绪性的细部观察入口,用于解释 N2 受挫反应 大致观察什么。,受挫反应是情绪性下面的一个细部入口，主要观察一个人是否在受阻、被误解或被侵犯边界时迅速升高反应。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当压力体感、风险预警与恢复成本出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。,用于解释 N2 受挫反应 大致观察什么。,帮助用户把情绪性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把受挫反应当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_n2_facet_high_reframe,big5_facet_v0_1_n2_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,N,情绪性,N2,anger,受挫反应,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.n2.high_reframe,user_visible_body,standard|deep,受挫反应偏高：优势、代价与常见误读,用于解释 N2 受挫反应 大致观察什么。,当受挫反应偏高时，通常表示更容易在边界被踩、承诺被破坏或反复拉扯时感到愤怒。它的帮助在于：能提醒你哪里已经不公平或不可持续。它的代价在于：可能让表达速度快于整理速度，关系压强上升。常见误读是：别人可能以为你脾气大，其实你是在感到边界和责任被破坏。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：先命名被触碰的边界，再决定是否需要当场表达。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 N2 受挫反应 大致观察什么。,能提醒你哪里已经不公平或不可持续,可能让表达速度快于整理速度，关系压强上升,别人可能以为你脾气大，其实你是在感到边界和责任被破坏,先命名被触碰的边界，再决定是否需要当场表达,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_n2_facet_low_reframe,big5_facet_v0_1_n2_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,N,情绪性,N2,anger,受挫反应,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.n2.low_reframe,user_visible_body,standard|deep,受挫反应偏低：优势、代价与常见误读,用于解释 N2 受挫反应 大致观察什么。,当受挫反应偏低时，通常表示更少被阻碍和冲突迅速点燃，能保持较低反应强度。它的帮助在于：能减少关系里的即时摩擦，也更容易继续沟通。它的代价在于：可能把真实不满压得太久，直到后面突然抽离。常见误读是：别人可能以为你没有意见，其实你可能只是不想增加冲突。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：给自己一个延迟表达窗口，把不满转成具体请求。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 N2 受挫反应 大致观察什么。,能减少关系里的即时摩擦，也更容易继续沟通,可能把真实不满压得太久，直到后面突然抽离,别人可能以为你没有意见，其实你可能只是不想增加冲突,给自己一个延迟表达窗口，把不满转成具体请求,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_n3_facet_glossary,big5_facet_v0_1_n3_facet_glossary,v0_1,facet_glossary,L5_facet_precision,N,情绪性,N3,depression,低落耗竭,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.n3.glossary,user_visible_body,standard|deep,低落耗竭：情绪性的细部观察入口,用于解释 N3 低落耗竭 大致观察什么。,低落耗竭是情绪性下面的一个细部入口，主要观察一个人是否容易在长期拉扯、无力感和持续不确定中下沉。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当压力体感、风险预警与恢复成本出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。,用于解释 N3 低落耗竭 大致观察什么。,帮助用户把情绪性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把低落耗竭当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_n3_facet_high_reframe,big5_facet_v0_1_n3_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,N,情绪性,N3,depression,低落耗竭,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.n3.high_reframe,user_visible_body,standard|deep,低落耗竭偏高：优势、代价与常见误读,用于解释 N3 低落耗竭 大致观察什么。,当低落耗竭偏高时，通常表示更容易在长期低反馈和反复消耗中感到心力下降。它的帮助在于：能让你认真看见事情的重量，而不是轻易粉饰。它的代价在于：可能慢慢失去行动感，外表仍能扛，内部却在下沉。常见误读是：别人可能以为你悲观，其实你是在感到资源和意义不足，不是玻璃心。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：把下沉信号当成恢复提示，先减少刺激再重新排序。,用于解释 N3 低落耗竭 大致观察什么。,能让你认真看见事情的重量，而不是轻易粉饰,可能慢慢失去行动感，外表仍能扛，内部却在下沉,别人可能以为你悲观，其实你是在感到资源和意义不足，不是玻璃心,把下沉信号当成恢复提示，先减少刺激再重新排序,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,不是玻璃心
big5_facet_v0_1_n3_facet_low_reframe,big5_facet_v0_1_n3_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,N,情绪性,N3,depression,低落耗竭,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.n3.low_reframe,user_visible_body,standard|deep,低落耗竭偏低：优势、代价与常见误读,用于解释 N3 低落耗竭 大致观察什么。,当低落耗竭偏低时，通常表示较少在持续压力中进入低落状态，恢复通常更快。它的帮助在于：能保持功能稳定，也不容易被长期阴影拖住。它的代价在于：可能低估自己的疲惫，直到身体或关系先出问题。常见误读是：别人可能以为你抗压强，其实你仍需要恢复机制。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：固定检查睡眠、注意力和兴趣变化，别只看自己还能不能做事。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 N3 低落耗竭 大致观察什么。,能保持功能稳定，也不容易被长期阴影拖住,可能低估自己的疲惫，直到身体或关系先出问题,别人可能以为你抗压强，其实你仍需要恢复机制,固定检查睡眠、注意力和兴趣变化，别只看自己还能不能做事,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,不是玻璃心
big5_facet_v0_1_n4_facet_glossary,big5_facet_v0_1_n4_facet_glossary,v0_1,facet_glossary,L5_facet_precision,N,情绪性,N4,self_consciousness,自我意识,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.n4.glossary,user_visible_body,standard|deep,自我意识：情绪性的细部观察入口,用于解释 N4 自我意识 大致观察什么。,自我意识是情绪性下面的一个细部入口，主要观察一个人是否容易在被看见、被评价或处于公众场景时紧张。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当压力体感、风险预警与恢复成本出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。,用于解释 N4 自我意识 大致观察什么。,帮助用户把情绪性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把自我意识当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_n4_facet_high_reframe,big5_facet_v0_1_n4_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,N,情绪性,N4,self_consciousness,自我意识,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.n4.high_reframe,user_visible_body,standard|deep,自我意识偏高：优势、代价与常见误读,用于解释 N4 自我意识 大致观察什么。,当自我意识偏高时，通常表示更容易在被观察和评价时注意自己的表现。它的帮助在于：能提升自我监控，也减少过度冒失。它的代价在于：可能把他人的目光放大，表达和进入变慢。常见误读是：别人可能以为你不自信，其实你是在确认暴露成本。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：先降低表达目标，只完成一次清楚而不过度完美的出现。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 N4 自我意识 大致观察什么。,能提升自我监控，也减少过度冒失,可能把他人的目光放大，表达和进入变慢,别人可能以为你不自信，其实你是在确认暴露成本,先降低表达目标，只完成一次清楚而不过度完美的出现,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_n4_facet_low_reframe,big5_facet_v0_1_n4_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,N,情绪性,N4,self_consciousness,自我意识,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.n4.low_reframe,user_visible_body,standard|deep,自我意识偏低：优势、代价与常见误读,用于解释 N4 自我意识 大致观察什么。,当自我意识偏低时，通常表示较少因被看见而紧张，更容易在公开场合保持自然。它的帮助在于：能让表达更流畅，也更容易尝试新角色。它的代价在于：可能忽略场合反馈，低估他人的感受或评价压力。常见误读是：别人可能以为你很自如，其实你也需要学习细腻校准。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：在重要公开场景前补问：这次需要被看见到什么程度。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 N4 自我意识 大致观察什么。,能让表达更流畅，也更容易尝试新角色,可能忽略场合反馈，低估他人的感受或评价压力,别人可能以为你很自如，其实你也需要学习细腻校准,在重要公开场景前补问：这次需要被看见到什么程度,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
