id,block,risk,issue_type,layer,file_path,line,asset_id,selector_id,slot_key,registry_key,field,evidence,recommended_fix
B5-SCENARIO_ACTION-0419,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,64,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_work_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_work_scenario_misread_and_repair_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.work.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0420,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,65,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_relationship_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_relationship_scenario_core_pattern_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.relationship.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0421,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,66,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_relationship_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_relationship_scenario_strength_and_risk_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.relationship.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0422,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,67,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_relationship_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_relationship_scenario_action_protocol_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.relationship.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0423,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,68,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_relationship_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_relationship_scenario_misread_and_repair_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.relationship.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0424,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,69,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_stress_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_stress_scenario_core_pattern_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.stress.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0425,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,70,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_stress_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_stress_scenario_strength_and_risk_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.stress.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0426,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,71,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_stress_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_stress_scenario_action_protocol_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.stress.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0427,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,72,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_stress_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_stress_scenario_misread_and_repair_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.stress.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0428,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,73,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_growth_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_growth_scenario_core_pattern_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.growth.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0429,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,74,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_growth_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_growth_scenario_strength_and_risk_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.growth.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0430,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,75,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_growth_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_growth_scenario_action_protocol_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.growth.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0431,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,76,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_growth_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_growth_scenario_misread_and_repair_selector_v0_7,application_matrix.scenario_action.quiet_deep_worker.growth.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0432,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,77,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_collaboration_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_collaboration_scenario_core_pattern_selector_v0_7,collaboration_manual.scenario_action.quiet_deep_worker.collaboration.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0433,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,78,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_collaboration_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_collaboration_scenario_strength_and_risk_selector_v0_7,collaboration_manual.scenario_action.quiet_deep_worker.collaboration.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0434,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,79,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_collaboration_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_collaboration_scenario_action_protocol_selector_v0_7,collaboration_manual.scenario_action.quiet_deep_worker.collaboration.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0435,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,80,candidate_content_scenario_action_revised_v0_7_normalized_quiet_deep_worker_collaboration_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_quiet_deep_worker_collaboration_scenario_misread_and_repair_selector_v0_7,collaboration_manual.scenario_action.quiet_deep_worker.collaboration.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0436,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,81,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_work_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_work_scenario_core_pattern_selector_v0_7,application_matrix.scenario_action.connective_coordinator.work.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0437,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,82,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_work_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_work_scenario_strength_and_risk_selector_v0_7,application_matrix.scenario_action.connective_coordinator.work.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0438,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,83,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_work_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_work_scenario_action_protocol_selector_v0_7,application_matrix.scenario_action.connective_coordinator.work.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0439,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,84,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_work_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_work_scenario_misread_and_repair_selector_v0_7,application_matrix.scenario_action.connective_coordinator.work.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0440,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,85,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_relationship_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_relationship_scenario_core_pattern_selector_v0_7,application_matrix.scenario_action.connective_coordinator.relationship.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0441,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,86,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_relationship_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_relationship_scenario_strength_and_risk_selector_v0_7,application_matrix.scenario_action.connective_coordinator.relationship.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0442,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,87,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_relationship_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_relationship_scenario_action_protocol_selector_v0_7,application_matrix.scenario_action.connective_coordinator.relationship.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0443,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,88,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_relationship_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_relationship_scenario_misread_and_repair_selector_v0_7,application_matrix.scenario_action.connective_coordinator.relationship.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0444,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,89,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_stress_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_stress_scenario_core_pattern_selector_v0_7,application_matrix.scenario_action.connective_coordinator.stress.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0445,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,90,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_stress_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_stress_scenario_strength_and_risk_selector_v0_7,application_matrix.scenario_action.connective_coordinator.stress.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0446,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,91,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_stress_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_stress_scenario_action_protocol_selector_v0_7,application_matrix.scenario_action.connective_coordinator.stress.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0447,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,92,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_stress_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_stress_scenario_misread_and_repair_selector_v0_7,application_matrix.scenario_action.connective_coordinator.stress.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0448,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,93,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_growth_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_growth_scenario_core_pattern_selector_v0_7,application_matrix.scenario_action.connective_coordinator.growth.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0449,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,94,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_growth_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_growth_scenario_strength_and_risk_selector_v0_7,application_matrix.scenario_action.connective_coordinator.growth.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0450,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,95,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_growth_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_growth_scenario_action_protocol_selector_v0_7,application_matrix.scenario_action.connective_coordinator.growth.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0451,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,96,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_growth_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_growth_scenario_misread_and_repair_selector_v0_7,application_matrix.scenario_action.connective_coordinator.growth.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0452,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,97,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_collaboration_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_collaboration_scenario_core_pattern_selector_v0_7,collaboration_manual.scenario_action.connective_coordinator.collaboration.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0453,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,98,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_collaboration_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_collaboration_scenario_strength_and_risk_selector_v0_7,collaboration_manual.scenario_action.connective_coordinator.collaboration.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0454,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,99,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_collaboration_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_collaboration_scenario_action_protocol_selector_v0_7,collaboration_manual.scenario_action.connective_coordinator.collaboration.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0455,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,100,candidate_content_scenario_action_revised_v0_7_normalized_connective_coordinator_collaboration_scenario_misread_and_repair_v0_7,candidate_scenario_action_revised_v0_7_normalized_connective_coordinator_collaboration_scenario_misread_and_repair_selector_v0_7,collaboration_manual.scenario_action.connective_coordinator.collaboration.scenario_misread_and_repair.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0456,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,101,candidate_content_scenario_action_revised_v0_7_normalized_sharp_exploratory_driver_work_scenario_core_pattern_v0_7,candidate_scenario_action_revised_v0_7_normalized_sharp_exploratory_driver_work_scenario_core_pattern_selector_v0_7,application_matrix.scenario_action.sharp_exploratory_driver.work.scenario_core_pattern.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0457,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,102,candidate_content_scenario_action_revised_v0_7_normalized_sharp_exploratory_driver_work_scenario_strength_and_risk_v0_7,candidate_scenario_action_revised_v0_7_normalized_sharp_exploratory_driver_work_scenario_strength_and_risk_selector_v0_7,application_matrix.scenario_action.sharp_exploratory_driver.work.scenario_strength_and_risk.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-SCENARIO_ACTION-0458,scenario_action,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/scenario_action_revised_v0_7_normalized/selector_asset_candidates.jsonl,103,candidate_content_scenario_action_revised_v0_7_normalized_sharp_exploratory_driver_work_scenario_action_protocol_v0_7,candidate_scenario_action_revised_v0_7_normalized_sharp_exploratory_driver_work_scenario_action_protocol_selector_v0_7,application_matrix.scenario_action.sharp_exploratory_driver.work.scenario_action_protocol.revised_v0_7,scenario_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
